"","diff","lwr","upr","p.adj"
"S:L:T1-F:L:T1",0.18639852325,-0.249339477626041,0.622136524126041,0.994683342223498
"C_air:H:T2-F:L:T1",NA,NA,NA,NA
"C_water:H:T2-F:L:T1",NA,NA,NA,NA
"F:H:T2-F:L:T1",-0.10000385075,-0.535741851626041,0.33573415012604,0.999999955595148
"M:H:T2-F:L:T1",0.0134725920000001,-0.422265408876041,0.449210592876041,1
"S:H:T2-F:L:T1",0.0786940039999999,-0.357043996876041,0.514432004876041,0.9999999998597
"C_air:L:T2-F:L:T1",NA,NA,NA,NA
"C_water:L:T2-F:L:T1",NA,NA,NA,NA
"F:L:T2-F:L:T1",0.118385576,-0.317352424876041,0.55412357687604,0.999998185491702
"M:L:T2-F:L:T1",0.0523727027500003,-0.38336529812604,0.488110703626041,1
"S:L:T2-F:L:T1",0.0564027730000001,-0.379335227876041,0.492140773876041,1
"S:L:T1-M:L:T1",0.380050355749999,-0.0556876451260413,0.81578835662604,0.1686084914587
"C_air:H:T2-M:L:T1",NA,NA,NA,NA
"C_water:H:T2-M:L:T1",NA,NA,NA,NA
"F:H:T2-M:L:T1",0.0936479817499989,-0.342090019126042,0.52938598262604,0.999999990352228
"M:H:T2-M:L:T1",0.207124424499999,-0.228613576376041,0.64286242537604,0.97967692549178
"S:H:T2-M:L:T1",0.272345836499999,-0.163392164376041,0.70808383737604,0.758914987084819
"C_air:L:T2-M:L:T1",NA,NA,NA,NA
"C_water:L:T2-M:L:T1",NA,NA,NA,NA
"F:L:T2-M:L:T1",0.312037408499999,-0.123700592376042,0.74777540937604,0.51034746161903
"M:L:T2-M:L:T1",0.24602453525,-0.189713465626041,0.68176253612604,0.885986502231633
"S:L:T2-M:L:T1",0.250054605499999,-0.185683395376041,0.68579260637604,0.869776114007793
"C_air:H:T2-S:L:T1",NA,NA,NA,NA
"C_water:H:T2-S:L:T1",NA,NA,NA,NA
"F:H:T2-S:L:T1",-0.286402374,-0.722140374876041,0.14933562687604,0.674682664158496
"M:H:T2-S:L:T1",-0.17292593125,-0.608663932126041,0.262812069626041,0.998197359827
"S:H:T2-S:L:T1",-0.10770451925,-0.543442520126041,0.328033481626041,0.99999976382643
"C_air:L:T2-S:L:T1",NA,NA,NA,NA
"C_water:L:T2-S:L:T1",NA,NA,NA,NA
"F:L:T2-S:L:T1",-0.0680129472500004,-0.503750948126041,0.36772505362604,1
"M:L:T2-S:L:T1",-0.1340258205,-0.56976382137604,0.301712180376041,0.999977874887455
"S:L:T2-S:L:T1",-0.12999575025,-0.565733751126041,0.305742250626041,0.999987803490982
"C_water:H:T2-C_air:H:T2",NA,NA,NA,NA
"F:H:T2-C_air:H:T2",NA,NA,NA,NA
"M:H:T2-C_air:H:T2",NA,NA,NA,NA
"S:H:T2-C_air:H:T2",NA,NA,NA,NA
"C_air:L:T2-C_air:H:T2",NA,NA,NA,NA
"C_water:L:T2-C_air:H:T2",NA,NA,NA,NA
"F:L:T2-C_air:H:T2",NA,NA,NA,NA
"M:L:T2-C_air:H:T2",NA,NA,NA,NA
"S:L:T2-C_air:H:T2",NA,NA,NA,NA
"F:H:T2-C_water:H:T2",NA,NA,NA,NA
"M:H:T2-C_water:H:T2",NA,NA,NA,NA
"S:H:T2-C_water:H:T2",NA,NA,NA,NA
"C_air:L:T2-C_water:H:T2",NA,NA,NA,NA
"C_water:L:T2-C_water:H:T2",NA,NA,NA,NA
"F:L:T2-C_water:H:T2",NA,NA,NA,NA
"M:L:T2-C_water:H:T2",NA,NA,NA,NA
"S:L:T2-C_water:H:T2",NA,NA,NA,NA
"M:H:T2-F:H:T2",0.11347644275,-0.32226155812604,0.549214443626041,0.999999262239387
